t0,t1,t2,t3,t4,s_r,s_f,N,d_r,d_f,total_integral,tail_integral,fom
82.1451,69.66696669666968,79.36793679367938,99.52995299529954,161.6761676167617,5.7557,51.4388,636.92,9.700970097009701,62.14621462146215,17534.218413694554,32655.41771329667,0.536946688835493
88.5611,74.4074407440744,85.30853085308532,106.41064106410641,168.3968396839684,6.352,50.0375,325.3543,10.901090109010909,61.986198619861995,8510.563872684463,16603.94593913414,0.5125627308039928
42.7931,28.182818281828183,39.14391439143915,62.12621262126213,129.73297329732975,6.3547,49.7678,158.489,10.961096109610963,67.60676067606762,3979.2422249104084,8131.0719716061985,0.4893871606112909
62.7912,48.84488448844885,59.74597459745975,80.48804880488049,143.15431543154315,6.3986,51.9353,785.3234,10.901090109010902,62.66626662666266,21732.10141602499,41223.60955688991,0.5271760927687322
103.3837,90.12901290129014,100.45004500450045,120.93209320932094,183.59835983598362,6.096,51.8549,794.721,10.321032103210314,62.666266626662676,22042.09894460434,41365.207297436085,0.5328656710483972
102.5043,89.78897889788979,99.62996299629964,120.65206520652066,182.998299829983,5.6887,50.7456,355.9554,9.840984098409848,62.34623462346235,9415.13099149398,18083.179963031096,0.5206568209099335
112.0303,98.86988698869888,109.0909090909091,128.9128912891289,190.4990499049905,6.079,50.5776,634.9359,10.221022102210213,61.58615861586159,17322.267462362503,32346.949054333258,0.5355147229887506
65.4221,51.62516251625163,62.24622462246225,86.60866086608661,168.65686568656866,5.6128,48.5416,98.1154,10.621062106210623,82.04820482048206,2255.758265759822,4890.264360458042,0.4612753216369142
119.7031,106.45064506450646,116.85168516851685,136.35363536353637,194.85948594859488,5.9898,48.8516,548.8821,10.401040104010391,58.50585058505851,14262.976190358633,27069.794169009387,0.5268963665297268
131.3989,117.991799179918,128.4928492849285,148.75487548754876,200.0,6.1896,50.8528,742.2365,10.501050105010492,51.24512451245124,19164.203622714787,37146.66439721294,0.5159064463444166
73.6081,60.88608860886089,70.80708070807081,90.56905690569057,151.01510151015103,5.8553,50.1936,789.7567,9.920992099209926,60.446044604460454,21203.138137175603,39728.277279962116,0.5337039405901927
125.6977,112.15121512151215,122.6922692269227,142.4742474247425,200.0,6.1858,50.4155,718.8194,10.541054105410552,57.52575257525751,19295.27346907907,36337.70504560725,0.5309986815309795
90.0048,75.44754475447544,86.32863286328633,110.67106710671068,179.83798379837984,6.4013,49.979,133.4834,10.881088108810886,69.16691669166916,3238.0393565137792,6893.494933599484,0.46972390459464886
125.8982,113.67136713671368,123.07230723072308,143.5143514351435,200.0,5.5032,48.1872,233.7925,9.4009400940094,56.48564856485649,5745.878474081934,11258.169685408986,0.5103741224942461
80.9417,68.72687268726872,78.20782078207822,98.00980098009802,159.17591759175917,5.5627,50.0287,510.2055,9.480948094809492,61.16611661166115,13628.269030051086,25467.21464192181,0.5351299394798154
110.9701,98.36983698369838,107.6907690769077,131.63316331633163,199.91999199919994,5.5,48.7329,112.4592,9.320932093209322,68.2868286828683,2617.431393612902,5567.306022585785,0.4701432583361409
56.2966,44.14441444144415,53.64536453645365,72.52725272527253,130.87308730873087,5.5363,48.0099,716.3037,9.5009500950095,58.34583458345834,18424.644396637465,34452.83999921504,0.5347786828910838
47.7756,34.98349834983499,44.90449044904491,66.36663666366637,131.47314731473148,5.8528,51.7786,297.4703,9.920992099209919,65.10651065106511,8044.875191623184,15465.552540240908,0.5201802632457301
